product_id,product_line,product_name,cost,list_price
PROD024325,Toys,Product_24325_7FBEO,202.36,260.42
PROD024326,Cosmetics,Product_24326_3IYIJ,110.4,135.08
PROD024327,Office Supplies,Product_24327_KEHOQ,284.42,378.09
PROD024328,Home & Kitchen,Product_24328_WGRFJ,148.34,194
PROD024329,Toys,Product_24329_MTHRM,413.78,558.61
PROD024330,Toys,Product_24330_KB1FX,378.89,508.56
PROD024331,Home & Kitchen,Product_24331_T282M,303.93,375.41
PROD024332,Home & Kitchen,Product_24332_AM535,392.23,485.21
PROD024333,Gardening,Product_24333_OZGO7,474.6,640.45
PROD024334,Home & Kitchen,Product_24334_9XKME,328.87,410.27
PROD024335,Home & Kitchen,Product_24335_YBOFQ,203.64,264.28
PROD024336,Grocery,Product_24336_H1RJ0,331.6,412.39
PROD024337,Toys,Product_24337_F5936,404.26,520.25
PROD024338,Electronics,Product_24338_S420R,357.69,481.37
PROD024339,Toys,Product_24339_YRT2Z,292.26,394.56
PROD024340,Automotive,Product_24340_B9K1P,117.99,156.69
PROD024341,Gardening,Product_24341_EROZC,129.19,166.96
PROD024342,Toys,Product_24342_CESUE,227.69,295.29
PROD024343,Gardening,Product_24343_HAVP7,241.93,325.83
PROD024344,Electronics,Product_24344_8WQOJ,414.86,501.81
PROD024345,Toys,Product_24345_E15K0,278.6,349.23
PROD024346,Home & Kitchen,Product_24346_OHVMI,418.31,544.01
PROD024347,Home & Kitchen,Product_24347_ZSLB7,385.29,505.98
PROD024348,Toys,Product_24348_I7G6F,119.74,161.64
PROD024349,Sneakers,Product_24349_6FGR1,141.5,180.73
PROD024350,Toys,Product_24350_FQ6OG,339.72,458.63
PROD024351,Gardening,Product_24351_1BNU3,279.25,374.66
PROD024352,Health & Fitness,Product_24352_SO6IV,322.2,413.38
PROD024353,Home & Kitchen,Product_24353_Y3DOM,151.73,189.9
PROD024354,Toys,Product_24354_IR2FG,94.04,116.27
PROD024355,Office Supplies,Product_24355_5LGZO,195.95,261.2
PROD024356,Toys,Product_24356_TLJMZ,267.63,358.97
PROD024357,Toys,Product_24357_8OIUD,78.82,100.08
PROD024358,Electronics,Product_24358_YLCR4,305.54,388.26
PROD024359,Sneakers,Product_24359_H6045,293.69,393.52
PROD024360,Toys,Product_24360_54KD3,309.41,395.43
PROD024361,Electronics,Product_24361_FOX67,147.89,187.49
PROD024362,Gardening,Product_24362_Q8TO9,102.42,138.26
PROD024363,Cosmetics,Product_24363_I6LC3,475.39,587.79
PROD024364,Automotive,Product_24364_677S7,213.37,261.75
PROD024365,Toys,Product_24365_7R63I,160.55,216.74
PROD024366,Gardening,Product_24366_W765H,75.25,89.33
PROD024367,Toys,Product_24367_7H1D7,431.32,501.78
PROD024368,Office Supplies,Product_24368_4HVTH,201.54,259.88
PROD024369,Grocery,Product_24369_C0R2U,274.52,370.6
PROD024370,Office Supplies,Product_24370_IJ5N5,288.19,373.69
PROD024371,Gardening,Product_24371_53746,104.93,127.58
PROD024372,Toys,Product_24372_K4A5W,474.16,612.7
PROD024373,Toys,Product_24373_TNFUV,165.59,217.25
PROD024374,Home & Kitchen,Product_24374_0WY5G,380.45,513.61
PROD024375,Clothing,Product_24375_QTBYJ,130.56,169.43
PROD024376,Sneakers,Product_24376_B90S3,212.71,258.62
PROD024377,Home & Kitchen,Product_24377_Z3PDJ,390.66,508.87
PROD024378,Health & Fitness,Product_24378_IYJZD,70.66,89.72
PROD024379,Home & Kitchen,Product_24379_0X18D,67.96,91.75
PROD024380,Travel,Product_24380_HJTXW,431.27,565.56
PROD024381,Gardening,Product_24381_47KLS,104.98,137.02
PROD024382,Home & Kitchen,Product_24382_X741G,345.93,454.42
PROD024383,Electronics,Product_24383_LAI28,327.42,410.35
PROD024384,Gardening,Product_24384_YJHMA,127.53,163.98
PROD024385,Gardening,Product_24385_DABS6,461.38,609.2
PROD024386,Office Supplies,Product_24386_SPB91,200.92,270.88
PROD024387,Grocery,Product_24387_UFE6U,332.54,448.93
PROD024388,Grocery,Product_24388_XWQFS,381.3,508.61
PROD024389,Health & Fitness,Product_24389_4OKER,315.52,425.96
PROD024390,Electronics,Product_24390_96OPR,55.61,72.28
PROD024391,Toys,Product_24391_QIRZR,123.5,162.91
PROD024392,Clothing,Product_24392_B6TA1,104.23,135.32
PROD024393,Gardening,Product_24393_K8PNU,120.12,159.38
PROD024394,Automotive,Product_24394_NKMGM,353.39,473.45
PROD024395,Gardening,Product_24395_FLWIZ,485.53,602.44
PROD024396,Clothing,Product_24396_QGMM4,493.52,628.15
PROD024397,Automotive,Product_24397_17XY7,387.61,510.09
PROD024398,Automotive,Product_24398_FFBXR,482,605.45
PROD024399,Office Supplies,Product_24399_EZIBU,136.69,171.65
PROD024400,Electronics,Product_24400_ZAACL,355.76,451.06
PROD024401,Office Supplies,Product_24401_DTI3N,243.38,301.28
PROD024402,Gardening,Product_24402_K95YG,106.29,132.27
PROD024403,Toys,Product_24403_KKC5S,295.82,371.2
PROD024404,Gardening,Product_24404_SCLVD,53.51,67.15
PROD024405,Toys,Product_24405_T56UK,289.06,358.24
PROD024406,Electronics,Product_24406_G6Z1G,138.71,183.43
PROD024407,Home & Kitchen,Product_24407_O0Z0E,463.71,607.6
PROD024408,Gardening,Product_24408_9YM67,453.56,612.31
PROD024409,Toys,Product_24409_86MJF,482.61,614.55
PROD024410,Electronics,Product_24410_59C3I,247.8,307.66
PROD024411,Toys,Product_24411_193DE,299.59,376.71
PROD024412,Health & Fitness,Product_24412_E3IP3,102.49,138.36
PROD024413,Home & Kitchen,Product_24413_XPJL4,325.32,439.18
PROD024414,Automotive,Product_24414_3IZ1W,489.46,649.15
PROD024415,Clothing,Product_24415_ENZOZ,396.9,499.6
PROD024416,Home & Kitchen,Product_24416_IOH9U,133.08,169.77
PROD024417,Cosmetics,Product_24417_PX3QQ,209.86,275.17
PROD024418,Toys,Product_24418_79AY0,416.2,537
PROD024419,Home & Kitchen,Product_24419_PEZYK,96.69,128.11
PROD024420,Health & Fitness,Product_24420_CCGTM,294.31,397.32
PROD024421,Electronics,Product_24421_096DB,395.08,526.73
PROD024422,Home & Kitchen,Product_24422_1NIUV,439.48,567.31
PROD024423,Home & Kitchen,Product_24423_06DOY,203.73,275.04
PROD024424,Home & Kitchen,Product_24424_OKXOP,108.81,146.9
PROD024425,Home & Kitchen,Product_24425_PLFP2,281.89,333.32
PROD024426,Gardening,Product_24426_CZ8AZ,309.58,384.53
PROD024427,Health & Fitness,Product_24427_8V32A,198.32,249.52
PROD024428,Home & Kitchen,Product_24428_9EH9N,235.87,303.4
PROD024429,Home & Kitchen,Product_24429_AW8E5,491.87,664.03
PROD024430,Clothing,Product_24430_W6BJA,444.46,558.64
PROD024431,Gardening,Product_24431_QDIMT,462.65,592.87
PROD024432,Health & Fitness,Product_24432_OIEHA,272.55,359.84
PROD024433,Home & Kitchen,Product_24433_BD5ZR,69.54,89.4
PROD024434,Health & Fitness,Product_24434_S53CO,228.49,308.46
PROD024435,Automotive,Product_24435_3L7EK,297.95,389.78
PROD024436,Home & Kitchen,Product_24436_WN98O,98.1,128.12
PROD024437,Toys,Product_24437_W66OP,92.49,119.66
PROD024438,Health & Fitness,Product_24438_V3MPL,295.69,370.75
PROD024439,Sneakers,Product_24439_R0Y3M,464.24,607.59
PROD024440,Toys,Product_24440_AK2VK,457.62,566.46
PROD024441,Toys,Product_24441_JL072,439.46,581.46
PROD024442,Toys,Product_24442_H035O,75.36,101.74
PROD024443,Health & Fitness,Product_24443_R4BF9,257.53,336.76
PROD024444,Automotive,Product_24444_Z6O8Z,487.04,642.44
PROD024445,Health & Fitness,Product_24445_PF5BT,468.81,600.93
PROD024446,Toys,Product_24446_C6NAV,458.7,619.25
PROD024447,Toys,Product_24447_Q74UB,374.79,505.96
PROD024448,Home & Kitchen,Product_24448_QG3P0,134.31,173.67
PROD024449,Toys,Product_24449_C38IH,380.99,504.18
PROD024450,Toys,Product_24450_W8TSJ,163.15,210.07
PROD024451,Health & Fitness,Product_24451_S3XD8,454.97,598.76
PROD024452,Jewelry,Product_24452_WRXNB,151.11,193.39
PROD024453,Gardening,Product_24453_6JC5P,429.86,571.32
PROD024454,Home & Kitchen,Product_24454_K83PT,371.4,444.17
PROD024455,Travel,Product_24455_JY9KV,414.39,550.88
PROD024456,Health & Fitness,Product_24456_OYVGI,102.41,138.26
PROD024457,Toys,Product_24457_9QAXI,324.56,435.11
PROD024458,Gardening,Product_24458_VVJQ4,127.41,165.19
PROD024459,Automotive,Product_24459_Y53H0,302.54,390.2
PROD024460,Health & Fitness,Product_24460_PF48Y,104.52,138.79
PROD024461,Music,Product_24461_LRM24,391.02,496.67
PROD024462,Electronics,Product_24462_4AGX9,364.34,471.27
PROD024463,Electronics,Product_24463_G9JQV,122.66,153.89
PROD024464,Health & Fitness,Product_24464_VVU2J,349.25,470.21
PROD024465,Gardening,Product_24465_PMTQ1,366.48,475.44
PROD024466,Office Supplies,Product_24466_PFX6U,450.38,590.85
PROD024467,Electronics,Product_24467_O85CS,399.15,499.14
PROD024468,Gardening,Product_24468_KL9WT,182.35,241.92
PROD024469,Electronics,Product_24469_YSHIM,234.9,301.17
PROD024470,Grocery,Product_24470_HEMAV,91.86,119.95
PROD024471,Toys,Product_24471_UV3C2,497.35,644.2
PROD024472,Sneakers,Product_24472_A4RRU,107.93,145.7
PROD024473,Home & Kitchen,Product_24473_R5D7J,269.54,337.12
PROD024474,Home & Kitchen,Product_24474_53DBA,452.53,610.92
PROD024475,Home & Kitchen,Product_24475_99VFY,80.87,103.67
PROD024476,Toys,Product_24476_41X3Y,81.05,99.78
PROD024477,Electronics,Product_24477_MTUYM,329.91,429.73
PROD024478,Grocery,Product_24478_5CHUC,138.61,180.05
PROD024479,Toys,Product_24479_USWOF,138.97,173.6
PROD024480,Toys,Product_24480_1505T,51.57,69.61
PROD024481,Electronics,Product_24481_BU26A,275.35,371.72
PROD024482,Pets,Product_24482_I6FZ0,432.45,583.8
PROD024483,Toys,Product_24483_PB1HZ,452.89,611.39
PROD024484,Gardening,Product_24484_37566,141.85,181.95
PROD024485,Office Supplies,Product_24485_7L806,107.04,144.51
PROD024486,Home & Kitchen,Product_24486_3RVKB,175.2,232.69
PROD024487,Home & Kitchen,Product_24487_GR5PJ,94.75,123.83
PROD024488,Gardening,Product_24488_AFZ1E,468.93,595.1
PROD024489,Gardening,Product_24489_VV975,441.47,575.54
PROD024490,Toys,Product_24490_X4P1F,99.93,129.07
PROD024491,Health & Fitness,Product_24491_DUGJC,326.92,432.35
PROD024492,Toys,Product_24492_UWXON,101.98,130.1
PROD024493,Clothing,Product_24493_LPD1A,256.57,346.37
PROD024494,Electronics,Product_24494_PX7YC,263.5,339.01
PROD024495,Cosmetics,Product_24495_ZEG7B,341.37,443.67
PROD024496,Electronics,Product_24496_Y4ZIT,444.44,570.44
PROD024497,Cosmetics,Product_24497_GLLIU,125.49,164.5
PROD024498,Office Supplies,Product_24498_3JA6P,446,594.55
PROD024499,Gardening,Product_24499_CNFDD,67.39,90.98
PROD024500,Office Supplies,Product_24500_KTOY6,197.4,254.22
PROD024501,Gardening,Product_24501_LTNPV,202.48,261.22
PROD024502,Health & Fitness,Product_24502_R9QOM,102.31,133.16
PROD024503,Gardening,Product_24503_061CE,83.46,104.82
PROD024504,Music,Product_24504_37NNC,267.02,326.47
PROD024505,Office Supplies,Product_24505_ZH5H4,120.96,152.78
PROD024506,Toys,Product_24506_CZ7ZD,186.98,231.26
PROD024507,Electronics,Product_24507_WD7KN,465.9,596.74
PROD024508,Home & Kitchen,Product_24508_NFAUE,347.39,450.08
PROD024509,Home & Kitchen,Product_24509_CZX61,463.1,574.7
PROD024510,Office Supplies,Product_24510_MZJPB,474.42,613.81
PROD024511,Cosmetics,Product_24511_AYAKC,199.13,260.93
PROD024512,Gardening,Product_24512_ZQ15E,121.67,162.51
PROD024513,Cosmetics,Product_24513_VDT9P,151.18,193.64
PROD024514,Toys,Product_24514_LG0JU,58.41,73.87
PROD024515,Sneakers,Product_24515_DJR8Z,240.73,302.25
PROD024516,Electronics,Product_24516_G4XXT,416,539.87
PROD024517,Health & Fitness,Product_24517_80SGH,307.14,405.59
PROD024518,Toys,Product_24518_GIEQQ,475.93,619.72
PROD024519,Home & Kitchen,Product_24519_KU0UX,299.08,385.21
PROD024520,Toys,Product_24520_NFZG3,441.9,596.56
PROD024521,Health & Fitness,Product_24521_JYF8K,304.14,400.46
PROD024522,Gardening,Product_24522_DBYWE,99.98,127.63
PROD024523,Home & Kitchen,Product_24523_ZCIXN,341.92,442.88
PROD024524,Toys,Product_24524_MZS1Q,373.52,460.23
PROD024525,Clothing,Product_24525_5CHA2,175.85,234.04
PROD024526,Gardening,Product_24526_DLTV1,297.63,381.42
PROD024527,Health & Fitness,Product_24527_LHC86,179.46,231.83
PROD024528,Toys,Product_24528_1XJPB,107.8,142.81
PROD024529,Office Supplies,Product_24529_8MP9O,122,161.8
PROD024530,Sneakers,Product_24530_BAQIZ,204.13,273.49
PROD024531,Sneakers,Product_24531_4T6NY,207.62,251.61
PROD024532,Toys,Product_24532_ECNXC,261.68,334.93
PROD024533,Toys,Product_24533_CB2SQ,493.12,619.37
PROD024534,Clothing,Product_24534_37FKQ,301.92,399.1
PROD024535,Cosmetics,Product_24535_V69VB,212.04,281
PROD024536,Home & Kitchen,Product_24536_8MTF5,316.76,405.52
PROD024537,Home & Kitchen,Product_24537_LYCYY,165.73,223.11
PROD024538,Health & Fitness,Product_24538_HJPFY,452.83,590.5
PROD024539,Gardening,Product_24539_YGSRS,306.01,413.11
PROD024540,Cosmetics,Product_24540_C4RAD,198.18,241.1
PROD024541,Toys,Product_24541_X5RZ3,104.56,135.99
PROD024542,Jewelry,Product_24542_T43DY,478.34,619.69
PROD024543,Clothing,Product_24543_WHQKO,105.34,132.84
PROD024544,Toys,Product_24544_H453D,316.33,420.97
PROD024545,Gardening,Product_24545_O8VJ4,104.62,140.72
PROD024546,Electronics,Product_24546_UYXBX,97.39,117.5
PROD024547,Health & Fitness,Product_24547_E4UP9,411.72,554.9
PROD024548,Grocery,Product_24548_JPSCP,265.78,358.8
PROD024549,Grocery,Product_24549_6M9W9,298.27,392.4
PROD024550,Electronics,Product_24550_OZUK6,431.17,539.26
PROD024551,Home & Kitchen,Product_24551_W37Q7,239.43,321.16
PROD024552,Clothing,Product_24552_4VK64,366.11,457.62
PROD024553,Health & Fitness,Product_24553_CTMTP,69.58,93.94
PROD024554,Health & Fitness,Product_24554_4HXUN,429.16,531.16
PROD024555,Toys,Product_24555_9ZUAH,395.46,533.87
PROD024556,Travel,Product_24556_ZHMZA,128.98,158.75
PROD024557,Snacks & Chocolates,Product_24557_TOJ0W,269.69,347.7
PROD024558,Gardening,Product_24558_0JEGR,272.1,363.33
PROD024559,Home & Kitchen,Product_24559_SNAN7,141.99,191.21
PROD024560,Home & Kitchen,Product_24560_PDXF3,494.58,664.58
PROD024561,Cosmetics,Product_24561_SCAU1,393.25,530.88
PROD024562,Home & Kitchen,Product_24562_MU4PB,55.48,74.4
PROD024563,Health & Fitness,Product_24563_E5HMV,493.77,617.11
PROD024564,Travel,Product_24564_VIKDB,274.33,344.03
PROD024565,Electronics,Product_24565_5CBRB,473.28,621.8
PROD024566,Toys,Product_24566_Z7TV1,228.27,291.47
PROD024567,Clothing,Product_24567_IPG4L,434.1,581.77
PROD024568,Home & Kitchen,Product_24568_X0D5F,437.68,569.01
PROD024569,Automotive,Product_24569_JLX3X,206.14,274.82
PROD024570,Gardening,Product_24570_EJ4SI,323.74,413.59
PROD024571,Health & Fitness,Product_24571_MK7GM,260.81,352.04
PROD024572,Toys,Product_24572_QASPB,266.63,345.89
PROD024573,Travel,Product_24573_MY87Y,422.52,562.88
PROD024574,Gardening,Product_24574_AH1PB,295.98,389.91
PROD024575,Home & Kitchen,Product_24575_JCWQR,301.39,393.73
PROD024576,Toys,Product_24576_2AAS7,331.4,419.87
PROD024577,Cosmetics,Product_24577_CWQJM,472.72,590.95
PROD024578,Toys,Product_24578_16ZD2,92.3,124.6
PROD024579,Cosmetics,Product_24579_JJOIX,285.18,377.13
PROD024580,Home & Kitchen,Product_24580_CIU8X,124.84,159.48
PROD024581,Automotive,Product_24581_QFDCX,124.66,157.93
PROD024582,Cosmetics,Product_24582_C96YC,412.87,529.44
PROD024583,Automotive,Product_24583_WWTMC,356.1,463.79
PROD024584,Jewelry,Product_24584_KPEWW,56.84,76.17
PROD024585,Pets,Product_24585_2WFN9,83.91,103.18
PROD024586,Health & Fitness,Product_24586_GQTVN,334.31,414.34
PROD024587,Cosmetics,Product_24587_PFO4Z,128.6,164.99
PROD024588,Automotive,Product_24588_IAA6S,116.74,151.66
PROD024589,Automotive,Product_24589_IESSG,83.23,108.74
PROD024590,Office Supplies,Product_24590_B9X0H,247.48,334.09
PROD024591,Toys,Product_24591_F77P9,113.49,145.64
PROD024592,Clothing,Product_24592_07KYB,275.84,329.46
PROD024593,Automotive,Product_24593_5MGHJ,226.01,292.16
PROD024594,Toys,Product_24594_FGUUE,448.9,606.02
PROD024595,Toys,Product_24595_CLHFL,383.58,509.18
PROD024596,Toys,Product_24596_AMM5R,338.79,428.11
PROD024597,Home & Kitchen,Product_24597_7810N,148.92,178.37
PROD024598,Home & Kitchen,Product_24598_TUX24,345.42,466.12
PROD024599,Snacks & Chocolates,Product_24599_8LO8Q,200,270
PROD024600,Health & Fitness,Product_24600_P3Z77,135.36,167.37
PROD024601,Home & Kitchen,Product_24601_F4OA5,395.83,523.04
PROD024602,Gardening,Product_24602_ZDKB5,181.73,243.61
PROD024603,Health & Fitness,Product_24603_H7387,156.13,185.9
PROD024604,Music,Product_24604_2H0VG,426.33,568.32
PROD024605,Home & Kitchen,Product_24605_08J7D,434.5,578.51
PROD024606,Home & Kitchen,Product_24606_NM3E3,205.67,277.66
PROD024607,Cosmetics,Product_24607_ET9AV,73.63,94.37
PROD024608,Home & Kitchen,Product_24608_5AC9G,253.16,316.6
PROD024609,Office Supplies,Product_24609_VLRZ5,123.74,164.71
PROD024610,Sneakers,Product_24610_UHW36,325.92,438.52
PROD024611,Health & Fitness,Product_24611_4041G,116.66,150.17
PROD024612,Music,Product_24612_6V1QP,124.88,166.88
PROD024613,Health & Fitness,Product_24613_8WKNA,384.84,509.36
PROD024614,Home & Kitchen,Product_24614_4HDU0,472.56,637.96
PROD024615,Clothing,Product_24615_WAUGB,66.45,89.71
PROD024616,Cosmetics,Product_24616_GORVM,405.31,513.27
PROD024617,Home & Kitchen,Product_24617_I3ZA0,453.26,594.3
PROD024618,Cosmetics,Product_24618_TC61T,451.54,596.82
PROD024619,Gardening,Product_24619_FBFUG,93.95,122.13
PROD024620,Jewelry,Product_24620_C4GVM,110.34,146.73
PROD024621,Home & Kitchen,Product_24621_U1MVK,382.07,513.4
PROD024622,Home & Kitchen,Product_24622_CDBME,418.46,564.92
PROD024623,Clothing,Product_24623_OAKEO,474.05,615.08
PROD024624,Toys,Product_24624_GJML1,219.68,287.84
PROD024625,Health & Fitness,Product_24625_FN2TF,399.2,510.67
PROD024626,Gardening,Product_24626_UR342,51.91,67.2
PROD024627,Toys,Product_24627_JSF9E,323.23,436.36
PROD024628,Home & Kitchen,Product_24628_3KD76,494.95,598.91
PROD024629,Toys,Product_24629_OKIKL,365.16,459.1
PROD024630,Home & Kitchen,Product_24630_X5J33,152.19,205.46
PROD024631,Electronics,Product_24631_BR485,328.96,429.58
PROD024632,Home & Kitchen,Product_24632_GN2R2,496.6,640.89
PROD024633,Home & Kitchen,Product_24633_O9UFU,311.41,402.98
PROD024634,Toys,Product_24634_1V425,252.25,301.2
PROD024635,Automotive,Product_24635_31K0K,399.14,516.12
PROD024636,Home & Kitchen,Product_24636_BFRWY,245.97,308.41
PROD024637,Grocery,Product_24637_W3NM5,288.72,366.74
PROD024638,Health & Fitness,Product_24638_0DFKR,293.96,391.52
PROD024639,Home & Kitchen,Product_24639_M4BHM,269.95,356
PROD024640,Home & Kitchen,Product_24640_WVGFT,341.85,460.63
PROD024641,Toys,Product_24641_X163K,404.32,529.36
PROD024642,Grocery,Product_24642_OSS0S,417.62,550.95
PROD024643,Automotive,Product_24643_AGJ25,203.54,266.64
PROD024644,Office Supplies,Product_24644_XUIO2,431.25,558.32
PROD024645,Health & Fitness,Product_24645_FBMNT,457.59,617.74
PROD024646,Health & Fitness,Product_24646_XY82C,113.5,153.22
PROD024647,Cosmetics,Product_24647_T3U2M,195.73,263.88
PROD024648,Toys,Product_24648_DPQD1,431.28,559.87
PROD024649,Health & Fitness,Product_24649_2BQ0T,216.27,281.19
PROD024650,Gardening,Product_24650_794HI,296.64,399.27
PROD024651,Home & Kitchen,Product_24651_LY4G9,405.6,542.75
PROD024652,Health & Fitness,Product_24652_MO5J3,417.27,520.05
PROD024653,Automotive,Product_24653_HSJ9R,336.22,453.9
PROD024654,Toys,Product_24654_GJ2SF,354.28,468.79
PROD024655,Clothing,Product_24655_OSTFL,178.09,226.37
PROD024656,Health & Fitness,Product_24656_CARKW,298.73,382.55
PROD024657,Cosmetics,Product_24657_MT2J5,204.42,275.97
PROD024658,Toys,Product_24658_1Q3PC,261.63,347.78
PROD024659,Gardening,Product_24659_4SBHE,59.14,79.84
PROD024660,Toys,Product_24660_3MIT6,131.56,177.6
PROD024661,Health & Fitness,Product_24661_7M1CU,199.54,269.38
PROD024662,Grocery,Product_24662_4NJWN,245.79,321.16
PROD024663,Gardening,Product_24663_YJOQ7,471.18,636.1
PROD024664,Electronics,Product_24664_ICPPV,389.17,525.38
PROD024665,Electronics,Product_24665_S72J1,62.03,79.75
PROD024666,Clothing,Product_24666_NXQD7,286.51,378.63
PROD024667,Health & Fitness,Product_24667_NKKCK,73.11,90.86
PROD024668,Gardening,Product_24668_Y9MG2,218.42,289.99
PROD024669,Gardening,Product_24669_K2O2Q,254.88,303.95
PROD024670,Gardening,Product_24670_7D7OJ,329.32,401.13
PROD024671,Clothing,Product_24671_582UN,259.32,350.08
PROD024672,Toys,Product_24672_JXYZC,127.04,157.21
PROD024673,Clothing,Product_24673_TWXPE,56.11,75.27
PROD024674,Home & Kitchen,Product_24674_CACPT,239.17,313.99
PROD024675,Toys,Product_24675_21GNB,145.68,189.78
PROD024676,Home & Kitchen,Product_24676_SGU4X,496.72,645.94
PROD024677,Toys,Product_24677_5LB6K,492.7,632.53
PROD024678,Toys,Product_24678_I44CA,434.1,574.02
PROD024679,Gardening,Product_24679_OS1NT,53.48,68.26
PROD024680,Home & Kitchen,Product_24680_6DP2F,331.74,423.49
PROD024681,Gardening,Product_24681_XRDTM,301.25,391.61
PROD024682,Grocery,Product_24682_DARBT,495.54,626.67
PROD024683,Gardening,Product_24683_XI490,125.44,149.06
PROD024684,Toys,Product_24684_771OQ,348.66,467.71
PROD024685,Toys,Product_24685_B62RK,205.57,277.52
PROD024686,Health & Fitness,Product_24686_CAR2T,460.73,613.34
PROD024687,Toys,Product_24687_42LG5,489.19,607.22
PROD024688,Toys,Product_24688_U94G7,207.02,241.68
PROD024689,Toys,Product_24689_IV30K,414.49,524.73
PROD024690,Gardening,Product_24690_XMVJL,205.27,267.78
PROD024691,Health & Fitness,Product_24691_ZATT3,444.07,539.83
PROD024692,Home & Kitchen,Product_24692_159VX,314.94,424.73
PROD024693,Automotive,Product_24693_HU7XI,197.77,245.89
PROD024694,Electronics,Product_24694_UXADO,279.73,374.47
PROD024695,Health & Fitness,Product_24695_X0ZQG,325.16,412.55
PROD024696,Sneakers,Product_24696_VSS43,416.43,539.25
PROD024697,Health & Fitness,Product_24697_ZUOOA,337.44,446.41
PROD024698,Gardening,Product_24698_D0OPF,460.56,584.91
PROD024699,Automotive,Product_24699_Q99US,152.87,199.69
PROD024700,Sneakers,Product_24700_C1PA2,285.05,384.81
PROD024701,Cosmetics,Product_24701_ZNACQ,51.95,67.08
PROD024702,Clothing,Product_24702_A0BZB,319.53,413.47
PROD024703,Cosmetics,Product_24703_6LH3Z,487.01,628.77
PROD024704,Health & Fitness,Product_24704_FK8UA,383.76,503.13
PROD024705,Office Supplies,Product_24705_H9UMF,370.35,492.9
PROD024706,Home & Kitchen,Product_24706_JVL20,202.95,273.64
PROD024707,Toys,Product_24707_84F1Z,149.5,198.68
PROD024708,Gardening,Product_24708_NUG9T,485.17,620.61
PROD024709,Office Supplies,Product_24709_ZHRDR,382.78,494.92
PROD024710,Home & Kitchen,Product_24710_0MISG,496.67,628.52
PROD024711,Automotive,Product_24711_6F1MF,395.65,498.3
PROD024712,Home & Kitchen,Product_24712_B4TN6,68.19,83.97
PROD024713,Cosmetics,Product_24713_VN4AW,351.19,450.43
PROD024714,Home & Kitchen,Product_24714_JK3WT,51.08,65.6
PROD024715,Gardening,Product_24715_3WTEJ,210.84,276.44
PROD024716,Home & Kitchen,Product_24716_28KT2,445.79,592.16
PROD024717,Automotive,Product_24717_ZFMDF,359.84,471.82
PROD024718,Automotive,Product_24718_WSM7A,160.3,204.32
PROD024719,Grocery,Product_24719_UGMX4,105.9,142.96
PROD024720,Toys,Product_24720_KA5SO,343.3,407.54
PROD024721,Clothing,Product_24721_N0ZSG,197.78,251.82
PROD024722,Electronics,Product_24722_F5OML,476.2,639.49
PROD024723,Home & Kitchen,Product_24723_J8UP6,141.26,179.33
PROD024724,Toys,Product_24724_NT82U,367.84,469.92
PROD024725,Toys,Product_24725_DPSU3,125.18,153.53
PROD024726,Toys,Product_24726_0J3WJ,155.33,209.7
PROD024727,Home & Kitchen,Product_24727_69F1J,71.45,92.47
PROD024728,Toys,Product_24728_KRBP3,364.46,475.07
PROD024729,Toys,Product_24729_BI9AO,89.3,116.53
PROD024730,Office Supplies,Product_24730_9XBZ6,145.17,186.54
PROD024731,Toys,Product_24731_FR5ZO,269.37,358.51
PROD024732,Clothing,Product_24732_0KDJ5,254,336.37
PROD024733,Health & Fitness,Product_24733_95KDL,63.35,82.74
PROD024734,Home & Kitchen,Product_24734_D6006,402.22,503.81
PROD024735,Toys,Product_24735_NHN8D,105.91,132
PROD024736,Toys,Product_24736_100ZS,108.78,143.61
PROD024737,Electronics,Product_24737_Z6SL8,272.98,339.16
PROD024738,Home & Kitchen,Product_24738_68REW,458.77,598.02
PROD024739,Home & Kitchen,Product_24739_B22LM,443.7,572.49
PROD024740,Music,Product_24740_T4IO2,96.73,126.49
PROD024741,Electronics,Product_24741_R3ZNM,74.09,93.63
PROD024742,Health & Fitness,Product_24742_ZPEUL,92.23,124.5
PROD024743,Clothing,Product_24743_2EJS5,211.94,286.11
PROD024744,Health & Fitness,Product_24744_C97IJ,199.94,248.81
PROD024745,Toys,Product_24745_DUJFE,421.1,520.2
PROD024746,Gardening,Product_24746_UQKYV,63.33,78.03
PROD024747,Home & Kitchen,Product_24747_DMXF8,405.68,503.63
PROD024748,Toys,Product_24748_I6KN5,253.33,313.39
PROD024749,Health & Fitness,Product_24749_CW6PE,407.33,549.9
PROD024750,Grocery,Product_24750_BGAK9,58.9,75.51
PROD024751,Clothing,Product_24751_LZRA5,463.24,553.21
PROD024752,Sneakers,Product_24752_GAU99,324.1,397.93
PROD024753,Automotive,Product_24753_RM8GJ,287.01,360.01
PROD024754,Home & Kitchen,Product_24754_LT7U7,213.34,285.17
PROD024755,Home & Kitchen,Product_24755_NL54M,499.27,644.75
PROD024756,Toys,Product_24756_J7REM,177.24,231.66
PROD024757,Toys,Product_24757_9YUR6,81.61,106.5
PROD024758,Cosmetics,Product_24758_VB6UE,77.3,93.76
PROD024759,Toys,Product_24759_ND5W4,82.17,103.72
PROD024760,Automotive,Product_24760_MU7OO,470.86,602.16
PROD024761,Toys,Product_24761_1722J,346,430.29
PROD024762,Toys,Product_24762_IH1SX,305.82,412.86
PROD024763,Toys,Product_24763_PER4D,237.85,304.03
